unique_id	start_time	end_time	lng	lat
iB9EaGwStD6seOaiqlz9pQ==	1619852720	1619870661	13.391353	52.510489
Gc856mHMpsjb0jzPrJLCzw==	1619852720	1619870661	13.440533	52.501653
yQI0cemIQAFN1L3AAIpwjg==	1619852720	1619870661	13.331177	52.522871
nOuWJu5EKJ4QHou4YEgCqQ==	1619852720	1619870661	13.38831	52.48716
CAhxG+sUoLn9oCp07SkJAg==	1619852720	1619870661	13.326503	52.489911
AMLNWW5XHyTUfOF8KyknLQ==	1619852780	1619852780	13.421871	52.534293
y93wNj3KDRvxStgj0mBx7w==	1619852780	1619852780	13.365094	52.543191
vconduQjaXHW4x/8yQKKLg==	1619852780	1619852901	13.430107	52.491987
jd+MKzUY13vRf4J2IFQcdw==	1619852780	1619870722	13.417768	52.543284
AMLNWW5XHyTUfOF8KyknLQ==	1619852840	1619852840	13.421766	52.534569
y93wNj3KDRvxStgj0mBx7w==	1619852840	1619852840	13.367094	52.542071
0HvMfGofJSoLdFZWMtABdQ==	1619852840	1619852901	13.316938	52.519498
5Yr8e2rNyVNiy/SyMTySog==	1619852840	1619861241	13.426447	52.536116
0P4XoAVPqc4EIYR3eQxRPA==	1619852840	1619870541	13.401124	52.52736
sl2sIshtaQvsCxm5u4pEcQ==	1619852840	1619870780	13.308283	52.516982
7oT69B0x07iQIl4W5OhOEQ==	1619852840	1619870780	13.422958	52.486876
iQ+Xc0qJKSOkqWiOeDixkQ==	1619852840	1619870841	13.43574	52.468578
0UCSllI5ybugSC+jFZLRhA==	1619852840	1619873121	13.440271	52.484747
AMLNWW5XHyTUfOF8KyknLQ==	1619852901	1619852962	13.421416	52.53536
y93wNj3KDRvxStgj0mBx7w==	1619852901	1619852962	13.370037	52.540636
S2GhnOieqmg+PiRTUa2OEA==	1619852901	1619870841	13.430743	52.502031
9n55BNU2i+c3coL2b/k6lA==	1619852962	1619870600	13.440454	52.4774
vconduQjaXHW4x/8yQKKLg==	1619852962	1619870661	13.430158	52.491938
0HvMfGofJSoLdFZWMtABdQ==	1619852962	1619870661	13.316889	52.519476
RQTfGufrOAMhrLJMoPaBkg==	1619852962	1619870841	13.336403	52.523382
FHtFcKMOijQrHm0lBZLQAw==	1619852962	1619870912	13.430288	52.529893
PHpPDLneSL/81IXdiVrLCw==	1619852962	1619870912	13.376982	52.50984
y93wNj3KDRvxStgj0mBx7w==	1619853021	1619853021	13.377123	52.536329
AMLNWW5XHyTUfOF8KyknLQ==	1619853021	1619853021	13.421477	52.535271
FELXCVpQKyX7q65blw/3IQ==	1619853021	1619859441	13.429891	52.485631
bAXogEfYThFxRJuMJfRRrA==	1619853021	1619870962	13.402514	52.523844
6r43lC/ABYXznnjzLsDm3Q==	1619853021	1619870962	13.339412	52.496778
Lx1oBYOyGevTPoqmx1c6Uw==	1619853021	1619871030	13.39137	52.5138
RqeEgIVdQJBX/4JXtq8IoQ==	1619853081	1619853081	13.425108	52.473431
k/Z/gRxmQaxK4Lg+1sj6ww==	1619853081	1619853081	13.374571	52.509951
AMLNWW5XHyTUfOF8KyknLQ==	1619853081	1619854821	13.421487	52.535173
y93wNj3KDRvxStgj0mBx7w==	1619853081	1619862021	13.379561	52.536996
xsNPs6VTD3koqDkGpLCQ1g==	1619853081	1619871030	13.437032	52.506769
nXayai1k4UTF9EbvfOE5Fg==	1619853081	1619871030	13.317247	52.517844
OF1R+5TkdxjerxmIHYsTjw==	1619853081	1619871030	13.311436	52.516049
k/Z/gRxmQaxK4Lg+1sj6ww==	1619853141	1619853262	13.374406	52.509809
RqeEgIVdQJBX/4JXtq8IoQ==	1619853141	1619853262	13.425448	52.473307
SJYCp8NqHj5qE8mngj4SBQ==	1619853141	1619871082	13.354061	52.496729
+mkpIZq8wXij00gJAELSfA==	1619853141	1619871082	13.398362	52.543724
wF9V+fcET6tlGMHMVdPqrA==	1619853141	1619871082	13.406583	52.493302
8t3Gsfcv0pFjrKC+pobqEw==	1619853201	1619853201	13.416459	52.49616
zc7eDjJisGaYQv9WJmtlLQ==	1619853201	1619853201	13.345136	52.549609
0o0z7BDJHMh474FTCLQupQ==	1619853201	1619853201	13.412862	52.502476
iDC+lBVY4wTTrWBPoUcwzw==	1619853201	1619860281	13.404899	52.520693
zc7eDjJisGaYQv9WJmtlLQ==	1619853262	1619853262	13.345164	52.549538
jmZimQsziml5/js7rjn3bA==	1619853262	1619868141	13.358836	52.480147
8t3Gsfcv0pFjrKC+pobqEw==	1619853262	1619871142	13.416383	52.496151
0o0z7BDJHMh474FTCLQupQ==	1619853262	1619871142	13.412721	52.502564
/vsazwjLs4KlAy1u1l5beA==	1619853262	1619871201	13.350436	52.54144
KykUjLWjMus4Idy6NedYQA==	1619853262	1619871201	13.340526	52.521964
c8giafTvl5MGNWEAdA8w9Q==	1619853262	1619871201	13.409653	52.48884
P2brFWoH+EUKespc3er2NQ==	1619853262	1619871201	13.433071	52.504591
zc7eDjJisGaYQv9WJmtlLQ==	1619853321	1619853321	13.345179	52.549582
3t5lma47cke1uLKRlAnD8g==	1619853321	1619853321	13.490731	52.529173
RqeEgIVdQJBX/4JXtq8IoQ==	1619853321	1619871030	13.42569	52.473253
k/Z/gRxmQaxK4Lg+1sj6ww==	1619853321	1619871030	13.374259	52.50976
Oco1qONWbUTxze96m3IC4g==	1619853321	1619871261	13.439321	52.45652
ePllbQO3brwDDNeq2lRZJQ==	1619853321	1619871261	13.428687	52.560831
zc7eDjJisGaYQv9WJmtlLQ==	1619853380	1619853380	13.345152	52.549684
3t5lma47cke1uLKRlAnD8g==	1619853380	1619853501	13.490786	52.528947
bijHOLKeaxsJMzvzYXLLzQ==	1619853380	1619862562	13.403746	52.536733
L+P2a/KmWPonotNzGHp/WA==	1619853380	1619871321	13.332684	52.478076
/U+kUXMWxV9r98yc06ZcrA==	1619853380	1619871321	13.403922	52.523196
1qmMCyKgh0Bl8O1zsM8AzA==	1619853380	1619871321	13.436674	52.479818
zc7eDjJisGaYQv9WJmtlLQ==	1619853440	1619853440	13.345048	52.54964
Qflb7RKtzyh9ni1JlPSN2A==	1619853440	1619853440	13.402934	52.528093
0WtigrWIGcYa161WzspcMw==	1619853440	1619871381	13.340251	52.527987
Qflb7RKtzyh9ni1JlPSN2A==	1619853501	1619858962	13.402842	52.528067
zc7eDjJisGaYQv9WJmtlLQ==	1619853501	1619863642	13.345123	52.549649
vqC2lXcsg0Wjza5yInxlQg==	1619853501	1619868740	13.298132	52.495191
r5+8LXe8YKEpCs/YwPOpaw==	1619853501	1619870062	13.406142	52.548756
OianP95VYjZJ+GW1w+XFgQ==	1619853501	1619871441	13.315996	52.519849
9agf8MBDYcUy8WJ5HdS7Pg==	1619853501	1619871441	13.352594	52.538907
4A+HRscjFUNXjfc87Mzvcw==	1619853501	1619871441	13.325387	52.525076
nzb3rNCya7fnUxT3XP2nXQ==	1619853501	1619871441	13.317026	52.504516
WNdBHF54FnCDfTkmn/7b1Q==	1619853561	1619853561	13.427494	52.489973
Ysfix2PPvW0PlmFPTe6bqw==	1619853561	1619853561	13.428383	52.494929
GY3D28Su4Ec0juBQGcGudA==	1619853561	1619866942	13.418937	52.497729
q2bEH2t9So1YgWZ/Gxh9MQ==	1619853561	1619870362	13.470691	52.512351
3t5lma47cke1uLKRlAnD8g==	1619853561	1619871261	13.490666	52.528889
xjY8LT2j5JDzM/hd2bdx/w==	1619853561	1619871502	13.361689	52.524991
QY8gjL1OfarW/7VniLwsug==	1619853561	1619871502	13.42386	52.50132
T+q0XmDeCBMhNgrFXIT/GA==	1619853561	1619871502	13.302891	52.524511
UFLIUi5yUOAf1q7Xh0iRdw==	1619853561	1619871502	13.468793	52.502684
24DRaeA1u/tNYEGlxJc5Xg==	1619853561	1619871502	13.434418	52.508982
KeFHlRJnXRbONZU0HiAYHg==	1619853620	1619853620	13.437278	52.519036
JuLnJitYPlG3yQ1Un4w6Qw==	1619853620	1619853620	13.372687	52.508756
WNdBHF54FnCDfTkmn/7b1Q==	1619853620	1619853742	13.427659	52.490378
hD1qUx8Wer8ZG51Mjrevmg==	1619853620	1619871321	13.428618	52.472737
Ysfix2PPvW0PlmFPTe6bqw==	1619853620	1619871502	13.428788	52.494471
yJlvsKDYRGFYGgRmTpMGvA==	1619853620	1619871561	13.443368	52.50468
TUfH/P9jP8T+Otn2zE+E7A==	1619853620	1619871561	13.43028	52.495289
WO/jBJw7tojwBB/D0RDf7A==	1619853620	1619871561	13.461196	52.497844
qIAl2PYyBH4YiDjk/vuaNQ==	1619853620	1619871561	13.430409	52.495347
tDwVosopnbB80SkzwuDDeA==	1619853681	1619853681	13.43033	52.485116
HIRlgiyNDC6jJrbMKtOsCQ==	1619853681	1619855901	13.434344	52.504627
9nKnncrQ2Zl68bRjgyua3g==	1619853681	1619859801	13.322788	52.513434
KeFHlRJnXRbONZU0HiAYHg==	1619853681	1619871561	13.437156	52.519244
+P46ikDPYF3N/rQdBg0Fpg==	1619853681	1619871625	13.482638	52.525676
1NtcfHZp2nCTBGdPFobldw==	1619853681	1619871625	13.443126	52.504084
DlZ/n3FIFDdoa85vG8Abgw==	1619853681	1619871625	13.430032	52.487849
JuLnJitYPlG3yQ1Un4w6Qw==	1619853681	1619887401	13.373316	52.508253
tDwVosopnbB80SkzwuDDeA==	1619853742	1619853862	13.430217	52.485236
b85/dzYyRgF1ZUNQIT2Qow==	1619853742	1619853921	13.3033	52.510415
h5mmZmVIFLqB8Zd20JshYw==	1619853800	1619853800	13.401046	52.529711
eayZwKLwOfqqRnb5PCgVZw==	1619853800	1619853800	13.463336	52.514778
LiLBSsFhhuiPAaPufiZGJw==	1619853800	1619853800	13.342962	52.468773
WNdBHF54FnCDfTkmn/7b1Q==	1619853800	1619870362	13.42774	52.490493
SiTNB3qC51w5uPdxdvGhRQ==	1619853800	1619871742	13.390787	52.517831
TGQa/836cRwZMNhLXncSZA==	1619853800	1619871742	13.43646	52.508898
VhuKJHGApMsp3AfJ5n/Jxw==	1619853862	1619853862	13.421188	52.493773
h5mmZmVIFLqB8Zd20JshYw==	1619853862	1619853981	13.401028	52.529467
LiLBSsFhhuiPAaPufiZGJw==	1619853862	1619853981	13.342462	52.469009
eayZwKLwOfqqRnb5PCgVZw==	1619853862	1619855421	13.463454	52.514902
UzyUlTXeWwxuqf50LSUoGA==	1619853862	1619871801	13.460926	52.493236
o0Z1sHODcJh2UluIuo/u8w==	1619853862	1619871801	13.390643	52.484449
atyqemFtIPFoNm7cjvI+HQ==	1619853862	1619871801	13.415922	52.517742
Q01kBeJqwulEX6BiqWZ5iQ==	1619853862	1619871801	13.344587	52.527213
goQrPpyNjHPWshxrT120qg==	1619853921	1619853921	13.448666	52.513098
tDwVosopnbB80SkzwuDDeA==	1619853921	1619869041	13.430038	52.485498
osP0pU1++uWTroBVun0roQ==	1619853921	1619869220	13.364593	52.495858
VhuKJHGApMsp3AfJ5n/Jxw==	1619853921	1619871502	13.421139	52.493742
lSY6d0jKv7I3WwnSGPIlmw==	1619853921	1619871861	13.405324	52.522627
yZsRAEbFg+sR37icprlsqg==	1619853981	1619853981	13.399599	52.531564
Zji2od6hynI/U39tPEzekQ==	1619853981	1619853981	13.44805	52.513422
wflR4WgP6NsQjzpg2E8kGQ==	1619853981	1619856681	13.34103	52.48492
goQrPpyNjHPWshxrT120qg==	1619853981	1619867901	13.4486	52.513053
GQpx5p+lbjQikmPo3Yexcg==	1619853981	1619871922	13.392029	52.500431
fJayptWCPGJbUFZwxVN/iQ==	1619854041	1619854041	13.407113	52.52228
yZsRAEbFg+sR37icprlsqg==	1619854041	1619854162	13.399576	52.531564
lfF43DWSX83LRj77dKR+AQ==	1619854041	1619854220	13.365523	52.499071
Zji2od6hynI/U39tPEzekQ==	1619854041	1619864245	13.44805	52.513396
LiLBSsFhhuiPAaPufiZGJw==	1619854041	1619866466	13.342426	52.469102
h5mmZmVIFLqB8Zd20JshYw==	1619854041	1619871742	13.401026	52.529453
HhXFj7gvx6xwwd2sy0o82Q==	1619854041	1619871922	13.375306	52.500409
I4CWKanlPMcv+kTUo6C98w==	1619854102	1619854102	13.40071	52.527396
MgFVtAUAaMH/GbqvAiKwDg==	1619854102	1619854102	13.454502	52.482422
T65okvLVv2Gr50YKYxIIFw==	1619854102	1619854102	13.521344	52.503782
P/ZwktIZG5CYoqgJ0sfWYA==	1619854102	1619854102	13.343674	52.478782
fJayptWCPGJbUFZwxVN/iQ==	1619854102	1619854220	13.407268	52.522182
lGVLaCBYcBxWfVr+iOPZLA==	1619854102	1619872041	13.408632	52.529858
RznAbmc6KVK50fP471PKLg==	1619854102	1619872041	13.444124	52.529387
CGXJMX+Y+FYzX2iwCrwxrg==	1619854162	1619854162	13.387968	52.524471
Z5IpY8FScNi8+P65x3NNkw==	1619854162	1619854162	13.415234	52.521484
bb3S2ndqPwb9+XchYhm4sg==	1619854162	1619854162	13.460434	52.546387
MgFVtAUAaMH/GbqvAiKwDg==	1619854162	1619854281	13.454429	52.482364
P/ZwktIZG5CYoqgJ0sfWYA==	1619854162	1619854281	13.344232	52.479973
I4CWKanlPMcv+kTUo6C98w==	1619854162	1619854281	13.400669	52.527329
yWYwZi8O8zxG01aZuKQ3xg==	1619854162	1619868681	13.444409	52.481649
Oa5/gu/Tjs6u/MZm10jZWA==	1619854162	1619872041	13.442629	52.530396
T65okvLVv2Gr50YKYxIIFw==	1619854162	1619872041	13.521637	52.503769
rofQ4pLgfYvfwgue9SpZgQ==	1619854162	1619872101	13.427596	52.503409
XOe+hyIPvzioY3R7WoInzw==	1619854162	1619872101	13.431594	52.469311
CcGRECvSc1OWnM2kBuTzrw==	1619854162	1619872101	13.389524	52.547316
loQL8jkBmty95wO1QPcflA==	1619854162	1619872101	13.428577	52.532644
vXPqZChXrXgjTaRL6N0o4g==	1619854162	1619872101	13.42796	52.488036
mgiijeSn+8yG7VzIhVB8qw==	1619854220	1619854220	13.417843	52.544507
Z5IpY8FScNi8+P65x3NNkw==	1619854220	1619854341	13.413244	52.522756
ceUaM7iiJRU0NuvnAWBfRg==	1619854220	1619861063	13.418392	52.536564
0mHsccJhyB+KD+zKjYxETw==	1619854220	1619870181	13.426691	52.48816
yZsRAEbFg+sR37icprlsqg==	1619854220	1619871922	13.399646	52.531542
bb3S2ndqPwb9+XchYhm4sg==	1619854220	1619872101	13.460549	52.546187
gIlcg/mq49FM06gGlL+fmA==	1619854220	1619872162	13.305584	52.492978
zigogovWBKSnDYHJqP2WKw==	1619854220	1619872162	13.396967	52.491276
o337U6Pqb3eAZ16tmwghEQ==	1619854220	1619872221	13.458108	52.485889
CGXJMX+Y+FYzX2iwCrwxrg==	1619854220	1619875220	13.387436	52.524065
1KrWTt/J8G9FOaEpnhHVEQ==	1619854281	1619854281	13.386133	52.520716
8ZUq8gEyV8HnqwN9Jjf9Yg==	1619854281	1619854281	13.39849	52.542636
7deFf+o+eoACJOE8IsjF4A==	1619854281	1619854281	13.417668	52.507236
7GW/8rbH1Zz6M6bzHaGyuA==	1619854281	1619854281	13.331132	52.506582
mgiijeSn+8yG7VzIhVB8qw==	1619854281	1619854400	13.418026	52.544409
lfF43DWSX83LRj77dKR+AQ==	1619854281	1619858782	13.365409	52.499018
fJayptWCPGJbUFZwxVN/iQ==	1619854281	1619871981	13.407244	52.52224
gZ2d16EBskl10kmkliNWVw==	1619854281	1619872221	13.446359	52.539738
eV/a3TJGnVfaC843GInHmg==	1619854281	1619872221	13.404331	52.540667
r7chLecBOqUyiRz6GPI+/w==	1619854281	1619872221	13.430257	52.482191
3M+7ZD5+V0/3G3Zk4tr9RA==	1619854281	1619872221	13.41638	52.50808
5F10jvj4wkMwK/hhaxouzw==	1619854341	1619854341	13.393671	52.503347
1KrWTt/J8G9FOaEpnhHVEQ==	1619854341	1619854761	13.386419	52.521018
MgFVtAUAaMH/GbqvAiKwDg==	1619854341	1619867061	13.454458	52.482444
P/ZwktIZG5CYoqgJ0sfWYA==	1619854341	1619867661	13.344484	52.479818
I4CWKanlPMcv+kTUo6C98w==	1619854341	1619872041	13.400453	52.527364
7GW/8rbH1Zz6M6bzHaGyuA==	1619854341	1619872221	13.331309	52.50672
8ZUq8gEyV8HnqwN9Jjf9Yg==	1619854341	1619872221	13.398637	52.542516
7deFf+o+eoACJOE8IsjF4A==	1619854341	1619872221	13.417974	52.506991
cqVk+V4KzNETivWldgjBgQ==	1619854341	1619872282	13.399809	52.54668
ljEkRi8rxXvPBqXlMEB8OQ==	1619854341	1619872282	13.393146	52.4844
Wenl9X+juBnwrX37PMQhLQ==	1619854400	1619854400	13.415353	52.480818
o/ToFZ29GhBvgN7U/UAoBg==	1619854400	1619854400	13.42888	52.531809
Z5IpY8FScNi8+P65x3NNkw==	1619854400	1619872101	13.412997	52.521924
5F10jvj4wkMwK/hhaxouzw==	1619854400	1619872282	13.394206	52.502418
+8UBSfVbhri+xJT9HCjhvg==	1619854400	1619872340	13.441227	52.470907
ry3Igf+/1XSoMy8qh5H9Pg==	1619854400	1619872340	13.445304	52.47212
mJW8dzi3NvwOCzTZevkriw==	1619854400	1619872340	13.312144	52.504564
zKGLrEMOKo9PM3tW+nOYOQ==	1619854400	1619872340	13.45047	52.496573
NqqURxQNsL93XPrEi91wWw==	1619854400	1620046762	13.292486	52.517948
ar0KFM96X3lzJsaDFkaw+w==	1619854460	1619854460	13.409793	52.4906
Xce+okM3X63T0VPTLb8QHA==	1619854460	1619854460	13.381838	52.507778
Wenl9X+juBnwrX37PMQhLQ==	1619854460	1619855180	13.415436	52.4808
mgiijeSn+8yG7VzIhVB8qw==	1619854460	1619872162	13.418422	52.544271
CXXlnO2W7LOsfTQ1fULDsA==	1619854460	1619872340	13.338127	52.530382
o/ToFZ29GhBvgN7U/UAoBg==	1619854460	1619872340	13.428858	52.531836
fWCUlAqXWy6VPloC7jeiBQ==	1619854460	1619872400	13.417741	52.496058
z+APUoY2UcjtVQZoFQNg7Q==	1619854460	1619872400	13.43226	52.545164
Eutk6i39lE1nd0fBiZZwtQ==	1619854460	1619872461	13.413286	52.53816
KE36UR7sb571p6QK9wESIw==	1619854460	1619872461	13.356478	52.522129
nX/B3g03sHL4p9JPqdeViQ==	1619854521	1619854580	13.426682	52.492116
ar0KFM96X3lzJsaDFkaw+w==	1619854521	1619854644	13.410016	52.490431
xkIaXKCFphq45ie1OsQXuA==	1619854521	1619960240	13.390274	52.509421
Xce+okM3X63T0VPTLb8QHA==	1619854521	1620021261	13.382227	52.507285
ax5hABiJzvJWYwUGQFD+iQ==	1619854580	1619854580	13.410761	52.526511
URZGMFSVo9D7mBvuotA88A==	1619854580	1619854580	13.433053	52.502787
1E22MoGCETYpTyt9zPJoQg==	1619854580	1619854580	13.427629	52.531911
wrNyqOutYuh1h+SxTjwcBQ==	1619854580	1619872522	13.412522	52.502813
mSQu/7yXM1WCnTmpva0wHA==	1619854580	1619872522	13.401596	52.533058
epGIUI8MAZ/J+0ujvFjHvg==	1619854644	1619854644	13.383276	52.524773
nbKbu16ReRUjpZ8XQYTfrA==	1619854644	1619854644	13.360316	52.478938
ax5hABiJzvJWYwUGQFD+iQ==	1619854644	1619854761	13.410852	52.525676
URZGMFSVo9D7mBvuotA88A==	1619854644	1619854761	13.432466	52.502323
4xQH4Ym4LkHiUgEQ5AbrcA==	1619854644	1619864960	13.314322	52.496573
nX/B3g03sHL4p9JPqdeViQ==	1619854644	1619872461	13.426554	52.492067
1E22MoGCETYpTyt9zPJoQg==	1619854644	1619872522	13.428107	52.53148
Diz5FhfgQNjfG1rmDMyyHQ==	1619854644	1619872522	13.471114	52.505529
cEfhEWmovpsGBG32ufelzQ==	1619854644	1619872581	13.449819	52.480898
+5qGUY3FYCRFclt7/fH+Qg==	1619854644	1619872581	13.406042	52.517733
MQY/4x7yRvLgN4taUr/Wwg==	1619854644	1619872581	13.431388	52.490773
ZzVSCx2r906aq3aV/bTE4Q==	1619854644	1619872581	13.441294	52.471778
CI5RTLfC5RZxWT5YMu4i1w==	1619854700	1619854700	13.422897	52.539053
V7dhB1GbX8ZsPddOwj7/lw==	1619854700	1619854700	13.344491	52.506964
CGktx2/c8ee7ohQVFbhRmA==	1619854700	1619854700	13.351654	52.514813
uNlY/Mvd0Rq67K5X5jmytQ==	1619854700	1619854700	13.351486	52.514876
h506mf1VvjHYMMbMipOY4g==	1619854700	1619854700	13.360931	52.49988
6P/Zsly1QLoDy2x4S2AIOQ==	1619854700	1619854700	13.411316	52.522142
nbKbu16ReRUjpZ8XQYTfrA==	1619854700	1619854821	13.360412	52.480453
ar0KFM96X3lzJsaDFkaw+w==	1619854700	1619858720	13.410203	52.490333
4tKMfO+yBkdeNMI/HakaWw==	1619854700	1619859381	13.351577	52.514871
b/pen8Sq7XtO4586bIdr2Q==	1619854700	1619859441	13.351723	52.514929
epGIUI8MAZ/J+0ujvFjHvg==	1619854700	1619872581	13.383264	52.524716
hdKkxJNG3qs90oABSeGCwg==	1619854700	1619872641	13.354318	52.497142
7ELKkUpmak/P7p3Fus09mg==	1619854700	1619872641	13.348391	52.480787
lSD0ks/6eir/vPXs31OZ8Q==	1619854700	1619872641	13.389914	52.487671
uNlY/Mvd0Rq67K5X5jmytQ==	1619854761	1619854761	13.351544	52.514884
0qYyc2VCyvawtr8Jtj3MhQ==	1619854761	1619854761	13.369898	52.552591
/J4I60TV7WllzlhzbR8o7Q==	1619854761	1619854761	13.441243	52.479493
h506mf1VvjHYMMbMipOY4g==	1619854761	1619854882	13.363456	52.49908
V7dhB1GbX8ZsPddOwj7/lw==	1619854761	1619854882	13.34407	52.50744
Efyi+jeiwM2H+g8Bqk1HXw==	1619854761	1619855301	13.354989	52.5058
CGktx2/c8ee7ohQVFbhRmA==	1619854761	1619859381	13.35165	52.514813
6P/Zsly1QLoDy2x4S2AIOQ==	1619854761	1619869461	13.411423	52.522196
CI5RTLfC5RZxWT5YMu4i1w==	1619854761	1619872641	13.422904	52.539107
J3xwfiSRpUHJEZXnjpbZMA==	1619854761	1619872701	13.385956	52.5282
7PsCUg22DGd4IZYJt0274w==	1619854761	1619872701	13.46439	52.519791
lP8FI78vdZLYV2eKWRd8zA==	1619854761	1619875642	13.411699	52.500474
0qYyc2VCyvawtr8Jtj3MhQ==	1619854821	1619854821	13.369868	52.552653
0er4+gbqRpBSHPGjFNtyIQ==	1619854821	1619854821	13.432086	52.530444
uNlY/Mvd0Rq67K5X5jmytQ==	1619854821	1619859381	13.351581	52.514876
URZGMFSVo9D7mBvuotA88A==	1619854821	1619872522	13.433024	52.502662
ax5hABiJzvJWYwUGQFD+iQ==	1619854821	1619872522	13.410842	52.525547
/J4I60TV7WllzlhzbR8o7Q==	1619854821	1619872701	13.441323	52.479444
KnOGdEX4UJ0W2Jdnkqxklg==	1619854821	1619872762	13.421326	52.503964
plrwUMGcTd1PkCaLQY6ucQ==	1619854821	1619872762	13.403979	52.529987
CMaeaV10OMcN9IlxGqNU1g==	1619854821	1619872762	13.400362	52.494458
/k2GvhEHRUTlpXhT3bxXgQ==	1619854821	1619872762	13.364356	52.494173
udKhUY15vcYRbXvH53pmfw==	1619854821	1619872762	13.400696	52.526898
J1zuvz9L8eGcbFG2wMSVhQ==	1619854882	1619854882	13.331221	52.453182
0qYyc2VCyvawtr8Jtj3MhQ==	1619854882	1619854882	13.369926	52.552644
AMLNWW5XHyTUfOF8KyknLQ==	1619854882	1619854882	13.421879	52.534604
qZsQ4Q8nX829Gwh1hmadSQ==	1619854882	1619854882	13.413619	52.517511
tTxSTNDYaYYRanYLbuyyTQ==	1619854882	1619854882	13.422317	52.492754
RxFdDm6SA+7uyFKS5ZcgZA==	1619854882	1619854882	13.437809	52.454809
s5HSmSsBKWMGpEMlHNZ1NA==	1619854882	1619866581	13.339055	52.526137
0er4+gbqRpBSHPGjFNtyIQ==	1619854882	1619871082	13.432263	52.530231
nbKbu16ReRUjpZ8XQYTfrA==	1619854882	1619872581	13.360439	52.480418
4PKgHoy5XIsWx12xU9xoLA==	1619854882	1619872762	13.414581	52.488124
MPWKLjOBRXQKDlEqF/JBAw==	1619854882	1619872823	13.401148	52.525347
6KWYWF6GekN/sqE2H1ycOQ==	1619854882	1619872823	13.433324	52.479436
q9ueowR98/dl4JZz+TLWhA==	1619854882	1619874800	13.339055	52.526137
dCysQhQeFLZXvSozHNoiqw==	1619854941	1619854941	13.449397	52.489804
J1zuvz9L8eGcbFG2wMSVhQ==	1619854941	1619854941	13.331182	52.453147
BU90YFSbfw4vqb9TL5/htA==	1619854941	1619854941	13.304834	52.515796
maJKGz8OYlNFc3lEFElKHg==	1619854941	1619854941	13.409616	52.488756
xqJ/l1iBU0R95KddaVqZeA==	1619854941	1619854941	13.429703	52.49156
qZsQ4Q8nX829Gwh1hmadSQ==	1619854941	1619855061	13.413616	52.51752
AMLNWW5XHyTUfOF8KyknLQ==	1619854941	1619855061	13.421423	52.535
lMW8bkic1rrN7PkUaHA5gA==	1619854941	1619856201	13.451038	52.508267
RgoJHMwOhOvuvtceAdchtg==	1619854941	1619861540	13.330711	52.453125
n6X/kXWYKqy3WEV/oTS/hA==	1619854941	1619867481	13.408146	52.526871
f7BYYH1GU2cP7ccmvdHncA==	1619854941	1619871321	13.424856	52.527829
V7dhB1GbX8ZsPddOwj7/lw==	1619854941	1619872641	13.344631	52.506836
h506mf1VvjHYMMbMipOY4g==	1619854941	1619872641	13.363432	52.499098
RxFdDm6SA+7uyFKS5ZcgZA==	1619854941	1619872823	13.437994	52.454818
JWkqqFs/mHllM6ePB7G6BQ==	1619854941	1619872881	13.310317	52.495809
3shIjMLaOrTKhXdAeCzEXg==	1619854941	1619872881	13.415219	52.537338
6cVNFCz9qdqwUsZRMWKn+A==	1619854941	1619872881	13.383066	52.51552
jpHxhcDUoW2/RYOBL0M6qQ==	1619854941	1619872881	13.396114	52.534667
0qYyc2VCyvawtr8Jtj3MhQ==	1619854941	1619927241	13.369871	52.552644
tTxSTNDYaYYRanYLbuyyTQ==	1619854941	1619943690	13.421948	52.492826
3q2U0l/gzRh6GzQngeqRrw==	1619855002	1619855002	13.409221	52.498533
maJKGz8OYlNFc3lEFElKHg==	1619855002	1619855121	13.409751	52.488867
xqJ/l1iBU0R95KddaVqZeA==	1619855002	1619855121	13.429629	52.491613
dCysQhQeFLZXvSozHNoiqw==	1619855002	1619855121	13.449422	52.489884
W3JdSAuQmcNGmvuA2uig5A==	1619855002	1619857401	13.410966	52.50596
PS+uL9hloKHbMxaLh+D8mA==	1619855002	1619857520	13.344766	52.514013
J1zuvz9L8eGcbFG2wMSVhQ==	1619855002	1619861540	13.330711	52.453125
BU90YFSbfw4vqb9TL5/htA==	1619855002	1619872881	13.304702	52.515862
Obs5kjA064B6Ct8r4ZOfRQ==	1619855002	1619872961	13.441256	52.471133
Lqx5EVQEB/iVX3CGhVW0HA==	1619855002	1619872961	13.308154	52.506413
p7C8cmYfow2hB4LUm7aGfA==	1619855002	1619872961	13.417193	52.480413
fhllfismNhqed5WhjvgAQQ==	1619855002	1619872961	13.342863	52.518027
1BiOkMV+tx9hEdKIyjyT7Q==	1619855002	1619872961	13.405868	52.526587
FEvg+tmt+EKiZO7cL3VBrQ==	1619855002	1619872961	13.410042	52.538662
eYUM8HmhBdKpuRbRpG36JA==	1619855002	1619872961	13.387803	52.509089
04ZU2/w+kwhfH/7jBRkZdw==	1619855061	1619855061	13.425548	52.536476
/Twpkf+fUtoVX0jQ7JWDsQ==	1619855061	1619855061	13.435893	52.488956
3q2U0l/gzRh6GzQngeqRrw==	1619855061	1619855180	13.408941	52.500147
rBo1/IOmWeH4RoPNHqvmjA==	1619855061	1619859082	13.407977	52.489601
lVN2hBo3+x0OLB0y71p3hg==	1619855061	1619862080	13.447697	52.49796
32Z9OgWEdIq/qfoStx1Uvw==	1619855061	1619871441	13.305552	52.501271
